name,schedulable,time
NXT Motion_13_2_225,False,2.660957098007202
NXT Motion_13_2_230,False,2.5765647888183594
NXT Motion_13_2_235,False,2.450068235397339
NXT Motion_13_2_240,False,2.5270473957061768
NXT Motion_13_2_245,False,2.592632293701172
NXT Motion_13_2_250,False,2.3431174755096436
NXT Motion_13_3_200,False,2.0928561687469482
NXT Motion_13_3_205,False,2.2428314685821533
NXT Motion_13_3_210,False,2.1858367919921875
NXT Motion_13_3_215,False,1.9979333877563477
NXT Motion_13_3_220,False,2.224597930908203
NXT Motion_13_3_225,False,2.226699113845825
NXT Motion_13_3_230,False,2.2366132736206055
NXT Motion_13_3_235,False,2.2633602619171143
NXT Motion_13_3_240,False,2.224034309387207
NXT Motion_13_3_245,False,2.1491947174072266
NXT Motion_13_3_250,False,2.1989784240722656
NXT Motion_13_4_200,False,2.015303134918213
NXT Motion_13_4_205,False,1.959082841873169
NXT Motion_13_4_210,False,2.0091371536254883
NXT Motion_13_4_215,False,1.9517548084259033
NXT Motion_13_4_220,False,1.9202463626861572
NXT Motion_13_4_225,False,2.0688278675079346
NXT Motion_13_4_230,False,1.8303523063659668
NXT Motion_13_4_235,False,2.005624771118164
NXT Motion_13_4_240,False,2.1261069774627686
NXT Motion_13_4_245,False,1.9781005382537842
NXT Motion_13_4_250,False,2.1478638648986816
NXT Motion_13_5_200,False,1.942983865737915
NXT Motion_13_5_205,False,1.8740463256835938
NXT Motion_13_5_210,False,2.08105206489563
NXT Motion_13_5_215,False,1.8141963481903076
NXT Motion_13_5_220,False,1.5892579555511475
NXT Motion_13_5_225,False,1.8412771224975586
NXT Motion_13_5_230,False,1.9377779960632324
NXT Motion_13_5_235,False,1.6705799102783203
NXT Motion_13_5_240,False,1.9916455745697021
NXT Motion_13_5_245,False,1.7918014526367188
NXT Motion_13_5_250,False,1.7862279415130615
NXT Motion_14_2_200,False,2.4495556354522705
NXT Motion_14_2_205,False,2.426943778991699
NXT Motion_14_2_210,False,2.474325180053711
NXT Motion_14_2_215,False,2.6422688961029053
NXT Motion_14_2_220,False,2.467843770980835
NXT Motion_14_2_225,False,2.54703950881958
NXT Motion_14_2_230,False,2.6550352573394775
NXT Motion_14_2_235,False,2.593047857284546
NXT Motion_14_2_240,False,2.813771963119507
NXT Motion_14_2_245,False,2.417116403579712
NXT Motion_14_2_250,False,2.4986279010772705
NXT Motion_14_3_200,False,2.109879732131958
NXT Motion_14_3_205,False,2.3373334407806396
NXT Motion_14_3_210,False,2.1609582901000977
NXT Motion_14_3_215,False,2.310391664505005
NXT Motion_14_3_220,False,1.986459732055664
NXT Motion_14_3_225,False,2.154550552368164
NXT Motion_14_3_230,False,2.1958043575286865
NXT Motion_14_3_235,False,2.203106164932251
NXT Motion_14_3_240,False,2.219616651535034
NXT Motion_14_3_245,False,2.214716911315918
NXT Motion_14_3_250,False,2.1246225833892822
NXT Motion_14_4_200,False,1.9020023345947266
NXT Motion_14_4_205,False,1.857114553451538
NXT Motion_14_4_210,False,2.1733860969543457
NXT Motion_14_4_215,False,2.0467257499694824
NXT Motion_14_4_220,False,1.8440601825714111
NXT Motion_14_4_225,False,1.9893226623535156
NXT Motion_14_4_230,False,2.0324501991271973
NXT Motion_14_4_235,False,2.0170860290527344
NXT Motion_14_4_240,False,1.8257906436920166
NXT Motion_14_4_245,False,1.9703245162963867
NXT Motion_14_4_250,False,1.9549922943115234
NXT Motion_14_5_200,False,1.8305981159210205
NXT Motion_14_5_205,False,1.751483678817749
NXT Motion_14_5_210,False,1.8047971725463867
NXT Motion_14_5_215,False,1.9680588245391846
NXT Motion_14_5_220,False,1.738534927368164
NXT Motion_14_5_225,False,1.9370505809783936
NXT Motion_14_5_230,False,1.7428867816925049
NXT Motion_14_5_235,False,2.030276298522949
NXT Motion_14_5_240,False,1.9987788200378418
NXT Motion_14_5_245,False,1.912311315536499
NXT Motion_14_5_250,False,1.8409833908081055
NXT Motion_15_2_200,False,2.7411181926727295
NXT Motion_15_2_205,False,2.3691184520721436
NXT Motion_15_2_210,False,2.495029926300049
NXT Motion_15_2_215,False,2.7757198810577393
NXT Motion_15_2_220,False,2.5542917251586914
NXT Motion_15_2_225,False,2.5530433654785156
NXT Motion_15_2_230,False,2.544231653213501
NXT Motion_15_2_235,False,2.5799334049224854
NXT Motion_15_2_240,False,2.578280448913574
NXT Motion_15_2_245,False,2.483110189437866
NXT Motion_15_2_250,False,2.3887526988983154
NXT Motion_15_3_200,False,2.173410654067993
NXT Motion_15_3_205,False,2.1247146129608154
NXT Motion_15_3_210,False,2.110377073287964
NXT Motion_15_3_215,False,2.183730363845825
NXT Motion_15_3_220,False,2.0928940773010254
NXT Motion_15_3_225,False,2.204962730407715
NXT Motion_15_3_230,False,2.031432628631592
NXT Motion_15_3_235,False,2.18397855758667
NXT Motion_15_3_240,False,2.2343616485595703
NXT Motion_15_3_245,False,2.1091108322143555
NXT Motion_15_3_250,False,2.1556038856506348
NXT Motion_15_4_200,False,1.880634069442749
NXT Motion_15_4_205,False,1.8020732402801514
NXT Motion_15_4_210,False,2.1314597129821777
NXT Motion_15_4_215,False,1.899893045425415
NXT Motion_15_4_220,False,1.9557678699493408
NXT Motion_15_4_225,False,2.110023021697998
NXT Motion_15_4_230,False,1.904085636138916
NXT Motion_15_4_235,False,2.0525169372558594
NXT Motion_15_4_240,False,1.999610424041748
NXT Motion_15_4_245,False,2.099419116973877
NXT Motion_15_4_250,False,1.992971658706665
NXT Motion_15_5_200,False,1.793081521987915
NXT Motion_15_5_205,False,1.9207656383514404
NXT Motion_15_5_210,False,1.847059965133667
NXT Motion_15_5_215,False,1.7408692836761475
NXT Motion_15_5_220,False,1.8454320430755615
NXT Motion_15_5_225,False,1.8685119152069092
NXT Motion_15_5_230,False,2.0969340801239014
NXT Motion_15_5_235,False,1.936434030532837
NXT Motion_15_5_240,False,1.7770845890045166
NXT Motion_15_5_245,False,1.8333239555358887
NXT Motion_15_5_250,False,1.8152337074279785
NXT Motion_16_2_200,False,2.383150577545166
NXT Motion_16_2_205,False,2.5589330196380615
NXT Motion_16_2_210,False,2.5554921627044678
NXT Motion_16_2_215,False,2.4630539417266846
NXT Motion_16_2_220,False,2.6825809478759766
NXT Motion_16_2_225,False,2.310373306274414
NXT Motion_16_2_230,False,2.3495259284973145
NXT Motion_16_2_235,False,2.400502920150757
NXT Motion_16_2_240,False,2.493690013885498
NXT Motion_16_2_245,False,2.6085894107818604
NXT Motion_16_2_250,False,2.487269639968872
NXT Motion_16_3_200,False,1.984365701675415
NXT Motion_16_3_205,False,2.256436347961426
NXT Motion_16_3_210,False,2.1564440727233887
NXT Motion_16_3_215,False,2.44069504737854
NXT Motion_16_3_220,False,2.3053507804870605
NXT Motion_16_3_225,False,1.9892518520355225
NXT Motion_16_3_230,False,2.218644857406616
NXT Motion_16_3_235,False,2.0461461544036865
NXT Motion_16_3_240,False,2.146742820739746
NXT Motion_16_3_245,False,2.0672924518585205
NXT Motion_16_3_250,False,2.4092440605163574
NXT Motion_16_4_200,False,2.0387377738952637
NXT Motion_16_4_205,False,1.9941883087158203
NXT Motion_16_4_210,False,1.8964803218841553
NXT Motion_16_4_215,False,1.942239761352539
NXT Motion_16_4_220,False,1.8890793323516846
NXT Motion_16_4_225,False,1.954319715499878
NXT Motion_16_4_230,False,2.0598390102386475
NXT Motion_16_4_235,False,1.9669857025146484
NXT Motion_16_4_240,False,2.0304348468780518
NXT Motion_16_4_245,False,1.967815637588501
NXT Motion_16_4_250,False,2.0657260417938232
NXT Motion_16_5_200,False,1.9803402423858643
NXT Motion_16_5_205,False,1.903937578201294
NXT Motion_16_5_210,False,1.9503662586212158
NXT Motion_16_5_215,False,1.7667386531829834
NXT Motion_16_5_220,False,1.793168067932129
NXT Motion_16_5_225,False,2.1248574256896973
NXT Motion_16_5_230,False,1.7675867080688477
NXT Motion_16_5_235,False,2.038219451904297
NXT Motion_16_5_240,False,1.9993646144866943
NXT Motion_16_5_245,False,1.8701891899108887
NXT Motion_16_5_250,False,1.9237172603607178
NXT Motion_17_2_200,False,2.4986419677734375
NXT Motion_17_2_205,False,2.4877285957336426
NXT Motion_17_2_210,False,2.6174793243408203
NXT Motion_17_2_215,False,2.505599021911621
NXT Motion_17_2_220,False,2.547325372695923
NXT Motion_17_2_225,False,2.4500913619995117
NXT Motion_17_2_230,False,2.3823609352111816
NXT Motion_17_2_235,False,2.3429901599884033
NXT Motion_17_2_240,False,2.5675415992736816
NXT Motion_17_2_245,False,2.567351818084717
NXT Motion_17_2_250,False,2.6011815071105957
NXT Motion_17_3_200,False,2.2440848350524902
NXT Motion_17_3_205,False,2.018559694290161
NXT Motion_17_3_210,False,2.07081937789917
NXT Motion_17_3_215,False,2.1767044067382812
NXT Motion_17_3_220,False,2.127445697784424
NXT Motion_17_3_225,False,2.1053709983825684
NXT Motion_17_3_230,False,2.053619146347046
NXT Motion_17_3_235,False,2.0508642196655273
NXT Motion_17_3_240,False,2.1392452716827393
NXT Motion_17_3_245,False,2.1557326316833496
NXT Motion_17_3_250,False,2.237733840942383
NXT Motion_17_4_200,False,2.1015427112579346
NXT Motion_17_4_205,False,1.9362454414367676
NXT Motion_17_4_210,False,1.8000235557556152
NXT Motion_17_4_215,False,1.7322752475738525
NXT Motion_17_4_220,False,1.8973329067230225
NXT Motion_17_4_225,False,2.017803192138672
NXT Motion_17_4_230,False,1.9519226551055908
NXT Motion_17_4_235,False,1.9207851886749268
NXT Motion_17_4_240,False,2.069535732269287
NXT Motion_17_4_245,False,2.0854644775390625
NXT Motion_17_4_250,False,2.0059964656829834
NXT Motion_17_5_200,False,1.9139933586120605
NXT Motion_17_5_205,False,1.9028964042663574
NXT Motion_17_5_210,False,1.7805449962615967
