name,schedulable,time
NXT Motion_6_2_215,False,2.546154022216797
NXT Motion_6_2_220,False,2.415616750717163
NXT Motion_6_2_225,False,2.6382248401641846
NXT Motion_6_2_230,False,2.372326135635376
NXT Motion_6_2_235,False,2.545889377593994
NXT Motion_6_2_240,False,2.4708712100982666
NXT Motion_6_2_245,False,2.647566556930542
NXT Motion_6_2_250,False,2.5001635551452637
NXT Motion_6_3_200,False,2.0477945804595947
NXT Motion_6_3_205,False,2.3853414058685303
NXT Motion_6_3_210,False,2.0304622650146484
NXT Motion_6_3_215,False,2.1562039852142334
NXT Motion_6_3_220,False,2.0138330459594727
NXT Motion_6_3_225,False,2.0857093334198
NXT Motion_6_3_230,False,2.287637710571289
NXT Motion_6_3_235,False,2.2191991806030273
NXT Motion_6_3_240,False,2.1364452838897705
NXT Motion_6_3_245,False,2.162184715270996
NXT Motion_6_3_250,False,2.1601650714874268
NXT Motion_6_4_200,False,1.937349557876587
NXT Motion_6_4_205,False,1.7920448780059814
NXT Motion_6_4_210,False,1.9991638660430908
NXT Motion_6_4_215,False,1.9178657531738281
NXT Motion_6_4_220,False,1.816606044769287
NXT Motion_6_4_225,False,2.093930721282959
NXT Motion_6_4_230,False,1.8108246326446533
NXT Motion_6_4_235,False,1.9563298225402832
NXT Motion_6_4_240,False,1.9143776893615723
NXT Motion_6_4_245,False,2.044614315032959
NXT Motion_6_4_250,False,2.0855660438537598
NXT Motion_6_5_200,False,1.7623367309570312
NXT Motion_6_5_205,False,1.8064546585083008
NXT Motion_6_5_210,False,1.9029808044433594
NXT Motion_6_5_215,False,1.9209496974945068
NXT Motion_6_5_220,False,1.7656528949737549
NXT Motion_6_5_225,False,2.07806134223938
NXT Motion_6_5_230,False,1.9649100303649902
NXT Motion_6_5_235,False,2.0048701763153076
NXT Motion_6_5_240,False,1.9184002876281738
NXT Motion_6_5_245,False,1.951979637145996
NXT Motion_6_5_250,False,1.7554664611816406
NXT Motion_7_2_200,False,2.5823187828063965
NXT Motion_7_2_205,False,2.409334897994995
NXT Motion_7_2_210,False,2.4909234046936035
NXT Motion_7_2_215,False,2.5150511264801025
NXT Motion_7_2_220,False,2.656499147415161
NXT Motion_7_2_225,False,2.6602225303649902
NXT Motion_7_2_230,False,2.566272258758545
NXT Motion_7_2_235,False,2.675795316696167
NXT Motion_7_2_240,False,2.595076084136963
NXT Motion_7_2_245,False,2.4872686862945557
NXT Motion_7_2_250,False,2.4625439643859863
NXT Motion_7_3_200,False,2.095475673675537
NXT Motion_7_3_205,False,2.045391321182251
NXT Motion_7_3_210,False,2.0938196182250977
NXT Motion_7_3_215,False,2.2157576084136963
NXT Motion_7_3_220,False,2.3050057888031006
NXT Motion_7_3_225,False,2.288895606994629
NXT Motion_7_3_230,False,2.1920454502105713
NXT Motion_7_3_235,False,2.280221462249756
NXT Motion_7_3_240,False,2.3317432403564453
NXT Motion_7_3_245,False,2.186615467071533
NXT Motion_7_3_250,False,2.22597599029541
NXT Motion_7_4_200,False,2.0216264724731445
NXT Motion_7_4_205,False,1.9689524173736572
NXT Motion_7_4_210,False,1.8733255863189697
NXT Motion_7_4_215,False,2.079010486602783
NXT Motion_7_4_220,False,1.9278583526611328
NXT Motion_7_4_225,False,2.161742925643921
NXT Motion_7_4_230,False,2.3516883850097656
NXT Motion_7_4_235,False,2.2465226650238037
NXT Motion_7_4_240,False,2.296049118041992
NXT Motion_7_4_245,False,2.5596156120300293
NXT Motion_7_4_250,False,1.9273054599761963
NXT Motion_7_5_200,False,1.6849212646484375
NXT Motion_7_5_205,False,1.8552491664886475
NXT Motion_7_5_210,False,1.9431703090667725
NXT Motion_7_5_215,False,1.7531800270080566
NXT Motion_7_5_220,False,1.8433418273925781
NXT Motion_7_5_225,False,1.9322550296783447
NXT Motion_7_5_230,False,1.7894484996795654
NXT Motion_7_5_235,False,1.9385278224945068
NXT Motion_7_5_240,False,1.8099610805511475
NXT Motion_7_5_245,False,1.8765079975128174
NXT Motion_7_5_250,False,1.787931203842163
NXT Motion_8_2_200,False,2.5529088973999023
NXT Motion_8_2_205,False,2.4542534351348877
NXT Motion_8_2_210,False,2.4771029949188232
NXT Motion_8_2_215,False,2.6231226921081543
NXT Motion_8_2_220,False,2.599348783493042
NXT Motion_8_2_225,False,2.521073579788208
NXT Motion_8_2_230,False,2.421825408935547
NXT Motion_8_2_235,False,2.604560136795044
NXT Motion_8_2_240,False,2.5566866397857666
NXT Motion_8_2_245,False,2.528759717941284
NXT Motion_8_2_250,False,2.661473274230957
NXT Motion_8_3_200,False,2.065807580947876
NXT Motion_8_3_205,False,2.155409812927246
NXT Motion_8_3_210,False,2.064608097076416
NXT Motion_8_3_215,False,2.121819496154785
NXT Motion_8_3_220,False,2.136160373687744
NXT Motion_8_3_225,False,2.1324961185455322
NXT Motion_8_3_230,False,2.27968430519104
NXT Motion_8_3_235,False,2.1366233825683594
NXT Motion_8_3_240,False,2.3411734104156494
NXT Motion_8_3_245,False,2.3514509201049805
NXT Motion_8_3_250,False,2.149228096008301
NXT Motion_8_4_200,False,1.780411958694458
NXT Motion_8_4_205,False,1.863250732421875
NXT Motion_8_4_210,False,1.9884212017059326
NXT Motion_8_4_215,False,2.0316319465637207
NXT Motion_8_4_220,False,1.9986529350280762
NXT Motion_8_4_225,False,1.8666303157806396
NXT Motion_8_4_230,False,1.8767204284667969
NXT Motion_8_4_235,False,1.953547716140747
NXT Motion_8_4_240,False,1.983666181564331
NXT Motion_8_4_245,False,2.1582460403442383
NXT Motion_8_4_250,False,1.960770845413208
NXT Motion_8_5_200,False,2.1514081954956055
NXT Motion_8_5_205,False,1.8207283020019531
NXT Motion_8_5_210,False,1.9604456424713135
NXT Motion_8_5_215,False,1.885096788406372
NXT Motion_8_5_220,False,1.9629147052764893
NXT Motion_8_5_225,False,1.8546617031097412
NXT Motion_8_5_230,False,1.8966989517211914
NXT Motion_8_5_235,False,1.9657564163208008
NXT Motion_8_5_240,False,2.315441608428955
NXT Motion_8_5_245,False,1.944643259048462
NXT Motion_8_5_250,False,1.786027431488037
NXT Motion_9_2_200,False,2.749972343444824
NXT Motion_9_2_205,False,2.6010029315948486
NXT Motion_9_2_210,False,2.5135176181793213
NXT Motion_9_2_215,False,2.9989428520202637
NXT Motion_9_2_220,False,2.5565223693847656
NXT Motion_9_2_225,False,2.4822371006011963
NXT Motion_9_2_230,False,2.809354782104492
NXT Motion_9_2_235,False,2.6924901008605957
NXT Motion_9_2_240,False,2.8642642498016357
NXT Motion_9_2_245,False,2.7182583808898926
NXT Motion_9_2_250,False,2.8211121559143066
NXT Motion_9_3_200,False,2.2061049938201904
NXT Motion_9_3_205,False,2.3735859394073486
NXT Motion_9_3_210,False,2.396240711212158
NXT Motion_9_3_215,False,2.1466548442840576
NXT Motion_9_3_220,False,2.2175660133361816
NXT Motion_9_3_225,False,2.248232364654541
NXT Motion_9_3_230,False,2.146291732788086
NXT Motion_9_3_235,False,2.1976723670959473
NXT Motion_9_3_240,False,2.263622522354126
NXT Motion_9_3_245,False,2.2042665481567383
NXT Motion_9_3_250,False,2.1115334033966064
NXT Motion_9_4_200,False,2.0082650184631348
NXT Motion_9_4_205,False,1.9262735843658447
NXT Motion_9_4_210,False,1.932023286819458
NXT Motion_9_4_215,False,1.8275048732757568
NXT Motion_9_4_220,False,1.9664700031280518
NXT Motion_9_4_225,False,2.046619176864624
NXT Motion_9_4_230,False,1.9370543956756592
NXT Motion_9_4_235,False,2.124300479888916
NXT Motion_9_4_240,False,1.8947381973266602
NXT Motion_9_4_245,False,1.9786601066589355
NXT Motion_9_4_250,False,2.045062780380249
NXT Motion_9_5_200,False,1.785965919494629
NXT Motion_9_5_205,False,1.8283793926239014
NXT Motion_9_5_210,False,1.8489654064178467
NXT Motion_9_5_215,False,1.6721620559692383
NXT Motion_9_5_220,False,2.0091981887817383
NXT Motion_9_5_225,False,1.9735331535339355
NXT Motion_9_5_230,False,1.7830498218536377
NXT Motion_9_5_235,False,1.9673285484313965
NXT Motion_9_5_240,False,1.8267006874084473
NXT Motion_9_5_245,False,1.9210937023162842
NXT Motion_9_5_250,False,1.7958362102508545
Projection optics box (POB)_0.5,False,0.20327258110046387
Projection optics box (POB)_0.51,False,0.2692830562591553
Projection optics box (POB)_0.52,False,0.18305277824401855
Projection optics box (POB)_0.53,False,0.2435305118560791
Projection optics box (POB)_0.54,False,0.19592523574829102
Projection optics box (POB)_0.55,False,0.20267009735107422
Projection optics box (POB)_0.56,False,0.22527742385864258
Projection optics box (POB)_0.57,False,0.18741440773010254
Projection optics box (POB)_0.58,False,0.20407652854919434
Projection optics box (POB)_0.59,False,0.23025751113891602
Projection optics box (POB)_0.6,False,0.1931302547454834
Projection optics box (POB)_0.61,False,0.18124628067016602
Projection optics box (POB)_0.62,False,0.22135543823242188
Projection optics box (POB)_0.63,False,0.1612682342529297
Projection optics box (POB)_0.64,False,0.18621349334716797
Projection optics box (POB)_0.65,False,0.20981454849243164
Projection optics box (POB)_0.66,False,0.19300460815429688
Projection optics box (POB)_0.67,False,0.2121882438659668
Projection optics box (POB)_0.68,False,0.15620970726013184
Projection optics box (POB)_0.69,False,0.20355820655822754
Projection optics box (POB)_0.7,False,0.21593928337097168
Projection optics box (POB)_0.71,False,0.16833949089050293
Projection optics box (POB)_0.72,False,0.1492471694946289
Projection optics box (POB)_0.73,False,0.20998454093933105
Projection optics box (POB)_0.74,False,0.1576859951019287
Projection optics box (POB)_0.75,False,0.1842024326324463
Projection optics box (POB)_0.76,False,0.20554423332214355
Projection optics box (POB)_0.77,False,0.15964770317077637
Projection optics box (POB)_0.78,False,0.19848871231079102
Projection optics box (POB)_0.79,False,0.16408109664916992
Projection optics box (POB)_0.8,False,0.16712737083435059
Projection optics box (POB)_0.81,False,0.2063143253326416
Projection optics box (POB)_0.82,False,0.1527869701385498
Projection optics box (POB)_0.83,False,0.18118858337402344
Projection optics box (POB)_0.84,False,0.2043459415435791
Projection optics box (POB)_0.85,False,0.1698436737060547
Projection optics box (POB)_0.86,False,0.1608595848083496
Projection optics box (POB)_0.87,False,0.19952154159545898
Projection optics box (POB)_0.88,False,0.15430164337158203
Projection optics box (POB)_0.89,False,0.16742181777954102
Projection optics box (POB)_0.9,False,0.18317961692810059
Projection optics box (POB)_0.91,False,0.1323378086090088
Projection optics box (POB)_0.92,False,0.2118992805480957
Projection optics box (POB)_0.93,False,0.13739442825317383
Projection optics box (POB)_0.94,False,0.15140819549560547
Projection optics box (POB)_0.95,False,0.18134784698486328
Projection optics box (POB)_0.96,False,0.16687870025634766
Projection optics box (POB)_0.97,False,0.15072250366210938
Projection optics box (POB)_0.98,False,0.20660185813903809
Projection optics box (POB)_0.99,False,0.14872288703918457
