name,schedulable,makespan,dueDatesCalculationTime,schedulerTime
NXT Motion_16_5_215,False,1781.1624610773745,0.6868572235107422,1.7305035591125488
NXT Motion_16_5_220,False,1788.436890351539,0.7134101390838623,1.7573683261871338
NXT Motion_16_5_225,False,1789.039820455858,0.6331264972686768,1.7174832820892334
NXT Motion_16_5_230,False,1791.4131349470345,0.6848673820495605,1.7557153701782227
NXT Motion_16_5_235,False,1777.6437325760016,0.6857678890228271,1.9335925579071045
NXT Motion_16_5_240,False,1779.2671929719197,0.6917169094085693,1.767073392868042
NXT Motion_16_5_245,False,1782.5267250825957,0.6701874732971191,1.5307512283325195
NXT Motion_16_5_250,False,1786.121888487745,0.6758911609649658,1.7886364459991455
NXT Motion_17_2_200,True,6043.259980035562,0.6126482486724854,4.787411451339722
NXT Motion_17_2_205,True,5798.6520097162165,0.618152379989624,4.598420143127441
NXT Motion_17_2_210,True,5650.481563904103,0.6482999324798584,4.6184868812561035
NXT Motion_17_2_215,True,6087.240871701232,0.6528849601745605,4.467120170593262
NXT Motion_17_2_220,True,5765.738595957998,0.5847182273864746,4.397418260574341
NXT Motion_17_2_225,True,6248.944341118606,0.6052360534667969,4.915553331375122
NXT Motion_17_2_230,True,6176.236196238952,0.6078617572784424,5.122199773788452
NXT Motion_17_2_235,True,6326.392620058635,0.6234643459320068,4.924175024032593
NXT Motion_17_2_240,True,5859.597985239676,0.6215589046478271,4.282562017440796
NXT Motion_17_2_245,True,5851.20912273557,0.6145727634429932,4.369470834732056
NXT Motion_17_2_250,True,5834.308531436742,0.6619973182678223,4.729814529418945
NXT Motion_17_3_200,True,4851.2472279598405,0.6536407470703125,4.870029449462891
NXT Motion_17_3_205,False,2995.452590511124,0.6633279323577881,2.184786319732666
NXT Motion_17_3_210,False,2995.4004654795917,0.6553540229797363,2.093616485595703
NXT Motion_17_3_215,False,2991.0213736769056,0.5952584743499756,2.056079626083374
NXT Motion_17_3_220,True,4617.288237202845,0.6062281131744385,4.687678575515747
NXT Motion_17_3_225,True,4872.310578298576,0.6242225170135498,4.579538345336914
NXT Motion_17_3_230,False,2999.4354111133975,0.6546649932861328,2.2132177352905273
NXT Motion_17_3_235,False,2998.788161831098,0.6535589694976807,2.166836738586426
NXT Motion_17_3_240,False,2996.416039697021,0.6214635372161865,2.2844674587249756
NXT Motion_17_3_245,True,4698.882950471515,0.6955211162567139,4.361901760101318
NXT Motion_17_3_250,True,4535.377505219968,0.6498508453369141,4.3456056118011475
NXT Motion_17_4_200,False,2246.31778030177,0.6620447635650635,2.003155469894409
NXT Motion_17_4_205,False,2249.236478606408,0.6883430480957031,1.9395372867584229
NXT Motion_17_4_210,False,2237.786719897836,0.6096785068511963,1.6695609092712402
NXT Motion_17_4_215,False,2234.810528494662,0.6456272602081299,1.7010345458984375
NXT Motion_17_4_220,False,2246.898569859343,0.6609914302825928,1.9310836791992188
NXT Motion_17_4_225,False,2231.690455898153,0.6595523357391357,1.7149581909179688
NXT Motion_17_4_230,False,2246.3764725957963,0.6728570461273193,1.685042381286621
NXT Motion_17_4_235,False,2249.1341638168187,0.6540989875793457,1.9061903953552246
NXT Motion_17_4_240,False,2249.7480707634154,0.6910490989685059,2.16201114654541
NXT Motion_17_4_245,False,2238.099088381156,0.6729209423065186,1.9244413375854492
NXT Motion_17_4_250,False,2244.081538470348,0.7146258354187012,1.6764938831329346
NXT Motion_17_5_200,False,1775.3559302985018,0.6231379508972168,1.5480315685272217
NXT Motion_17_5_205,False,1787.2887615089371,0.7148561477661133,1.8044581413269043
NXT Motion_17_5_210,False,1782.3919368545487,0.6575136184692383,1.5965638160705566
NXT Motion_17_5_215,False,1767.1661471953144,0.6940462589263916,1.4442806243896484
NXT Motion_17_5_220,False,1774.9774690575189,0.6700077056884766,1.3887989521026611
NXT Motion_17_5_225,False,1782.06536003063,0.6763129234313965,1.7546370029449463
NXT Motion_17_5_230,False,1775.5242619593932,0.6949994564056396,1.4396960735321045
NXT Motion_17_5_235,False,1791.1669661410147,0.6877427101135254,1.7895302772521973
NXT Motion_17_5_240,False,1785.5620527794604,0.7331624031066895,1.5388200283050537
NXT Motion_17_5_245,False,1755.7194710946412,0.6885061264038086,1.4631497859954834
NXT Motion_17_5_250,False,1780.1830256631697,0.6259739398956299,1.7156593799591064
NXT Motion_18_2_200,True,6127.283652793637,0.6041314601898193,4.901782274246216
NXT Motion_18_2_205,True,6033.663796397433,0.6219842433929443,4.861794948577881
NXT Motion_18_2_210,True,5979.096541647502,0.6252241134643555,4.7746992111206055
NXT Motion_18_2_215,True,5879.836513023441,0.6174547672271729,4.436923027038574
NXT Motion_18_2_220,True,6184.841600788497,0.6176362037658691,4.483158349990845
NXT Motion_18_2_225,True,6393.524969353737,0.6215765476226807,4.790984153747559
NXT Motion_18_2_230,True,6059.769943510353,0.6211249828338623,4.669860601425171
NXT Motion_18_2_235,True,5860.405511543496,0.6376738548278809,4.603043079376221
NXT Motion_18_2_240,True,5591.327034770945,0.6264832019805908,4.595768690109253
NXT Motion_18_2_245,True,5809.94883435764,0.5779252052307129,4.497030735015869
NXT Motion_18_2_250,True,6040.497227517942,0.5967047214508057,4.899901628494263
NXT Motion_18_3_200,True,4532.883983552078,0.62656569480896,4.769532918930054
NXT Motion_18_3_205,True,4560.76156710692,0.64351487159729,4.623928546905518
NXT Motion_18_3_210,True,4772.69547081629,0.6463441848754883,4.4922263622283936
NXT Motion_18_3_215,False,2995.385834063147,0.6504626274108887,2.0983550548553467
NXT Motion_18_3_220,True,4754.968311776067,0.6459035873413086,4.333603858947754
NXT Motion_18_3_225,False,2991.3384889304234,0.6481940746307373,2.2885544300079346
NXT Motion_18_3_230,True,4664.7913150966915,0.6715273857116699,4.6464455127716064
NXT Motion_18_3_235,True,4762.522960418647,0.6831755638122559,4.03912353515625
NXT Motion_18_3_240,False,2997.4748086879013,0.6597511768341064,2.298093318939209
NXT Motion_18_3_245,False,2989.1223070033475,0.5989625453948975,2.044926404953003
NXT Motion_18_3_250,False,2999.7306307041317,0.663733720779419,2.2843992710113525
NXT Motion_18_4_200,False,2249.700771214911,0.6486859321594238,2.121428966522217
NXT Motion_18_4_205,False,2241.214005062065,0.6550700664520264,1.5925424098968506
NXT Motion_18_4_210,False,2246.445019216634,0.6387438774108887,1.7313835620880127
NXT Motion_18_4_215,False,2246.1404719801117,0.6668832302093506,1.8911080360412598
NXT Motion_18_4_220,True,3654.681336952557,0.6996746063232422,4.271422863006592
NXT Motion_18_4_225,False,2247.3800771006813,0.664104700088501,1.8850386142730713
NXT Motion_18_4_230,False,2238.4478178670724,0.6939609050750732,1.8033506870269775
NXT Motion_18_4_235,False,2244.3268033809136,0.635364294052124,2.082308530807495
NXT Motion_18_4_240,False,2239.077534617387,0.6656644344329834,2.1778202056884766
NXT Motion_18_4_245,False,2241.2517593659636,0.6331114768981934,2.0138401985168457
NXT Motion_18_4_250,False,2244.4268920723357,0.6773147583007812,1.8077938556671143
NXT Motion_18_5_200,False,1790.8280767819713,0.6545381546020508,1.5048797130584717
NXT Motion_18_5_205,False,1796.380370051283,0.6910133361816406,1.580606460571289
NXT Motion_18_5_210,False,1774.1370858555485,0.6937515735626221,1.4056344032287598
NXT Motion_18_5_215,False,1787.9344689010163,0.6884670257568359,1.8607854843139648
NXT Motion_18_5_220,False,1789.4800722997857,0.6909060478210449,1.5147984027862549
NXT Motion_18_5_225,False,1777.9726563990248,0.6786062717437744,1.6001813411712646
NXT Motion_18_5_230,False,1775.7839578557182,0.634404182434082,1.6916496753692627
NXT Motion_18_5_235,False,1788.1021783713231,0.6648054122924805,1.8869712352752686
NXT Motion_18_5_240,False,1784.5336784464334,0.6566064357757568,1.7379610538482666
NXT Motion_18_5_245,False,1776.8707200568433,0.6838953495025635,1.6030712127685547
NXT Motion_18_5_250,False,1760.219791324542,0.6697292327880859,1.3799808025360107
NXT Motion_19_2_200,True,5855.132577658667,0.6205940246582031,5.077983856201172
NXT Motion_19_2_205,True,5936.35632092378,0.6383652687072754,4.751814365386963
NXT Motion_19_2_210,True,5852.646909110796,0.6290497779846191,4.464998245239258
NXT Motion_19_2_215,True,6224.622153359386,0.6407825946807861,4.508911848068237
NXT Motion_19_2_220,True,5912.6634459357765,0.5612759590148926,4.338574171066284
NXT Motion_19_2_225,True,6160.6659906745845,0.6076846122741699,4.832376003265381
NXT Motion_19_2_230,True,6104.051049182899,0.6007378101348877,5.2003278732299805
NXT Motion_19_2_235,True,5668.749082410627,0.6146156787872314,4.982621431350708
NXT Motion_19_2_240,True,6153.149730744682,0.613553524017334,4.955251693725586
NXT Motion_19_2_245,True,5916.550041210899,0.6375095844268799,4.379009246826172
NXT Motion_19_2_250,True,6356.926685448123,0.6399750709533691,4.516741752624512
NXT Motion_19_3_200,True,4395.297029233706,0.6425774097442627,4.61711573600769
NXT Motion_19_3_205,False,2993.458877326296,0.684279203414917,2.1058995723724365
NXT Motion_19_3_210,False,2979.452540792726,0.658135175704956,2.2361364364624023
NXT Motion_19_3_215,True,4798.652164188873,0.6110811233520508,4.062835454940796
NXT Motion_19_3_220,True,4750.782204781241,0.6087818145751953,4.478551387786865
NXT Motion_19_3_225,False,2990.776603853246,0.6154446601867676,2.475956678390503
NXT Motion_19_3_230,False,2996.6997928517094,0.6386351585388184,2.0052616596221924
NXT Motion_19_3_235,True,4832.712712967252,0.6740789413452148,4.362805366516113
NXT Motion_19_3_240,False,2994.2680671250755,0.691582441329956,2.090517282485962
NXT Motion_19_3_245,False,2985.4105350446,0.6402614116668701,2.266669750213623
NXT Motion_19_3_250,False,2993.976366660462,0.6485800743103027,2.24631667137146
NXT Motion_19_4_200,False,2245.569562539347,0.6603360176086426,2.0559639930725098
NXT Motion_19_4_205,False,2242.5683639811105,0.681323766708374,1.6731069087982178
NXT Motion_19_4_210,False,2246.7310774412663,0.6229202747344971,1.9066827297210693
NXT Motion_19_4_215,False,2246.266034907128,0.6369619369506836,1.8414511680603027
NXT Motion_19_4_220,False,2242.582527067033,0.650733470916748,2.4261419773101807
NXT Motion_19_4_225,False,2248.1954351755294,0.6866133213043213,1.9910030364990234
NXT Motion_19_4_230,False,2245.9129043748744,0.6483817100524902,1.8312914371490479
NXT Motion_19_4_235,False,2231.364536917124,0.6497025489807129,1.7362513542175293
NXT Motion_19_4_240,False,2234.467960341625,0.7034788131713867,1.9677245616912842
NXT Motion_19_4_245,False,2235.527991587442,0.6759257316589355,1.749356985092163
NXT Motion_19_4_250,False,2240.975427733382,0.6755776405334473,1.95711088180542
NXT Motion_19_5_200,False,1798.7100571334943,0.6280539035797119,1.8639936447143555
NXT Motion_19_5_205,False,1789.9646644181169,0.6482686996459961,1.826307773590088
NXT Motion_19_5_210,False,1790.8782222162276,0.6540625095367432,1.9320628643035889
NXT Motion_19_5_215,False,1783.8118470629358,0.6753344535827637,1.8331913948059082
NXT Motion_19_5_220,False,1791.2438899406122,0.6867771148681641,1.555833101272583
NXT Motion_19_5_225,False,1795.5784662000058,0.6532793045043945,1.917344093322754
NXT Motion_19_5_230,False,1792.7320730940196,0.6685919761657715,1.5458760261535645
NXT Motion_19_5_235,False,1788.1468729573123,0.6830618381500244,1.5978517532348633
NXT Motion_19_5_240,False,1789.3176415562943,0.6892690658569336,1.6850953102111816
NXT Motion_19_5_245,False,1781.844174717972,0.7062146663665771,1.612943410873413
NXT Motion_19_5_250,False,1793.9195973066587,0.647331953048706,1.8514680862426758
NXT Motion_1_2_200,True,6130.0543942820605,0.5877928733825684,4.830363750457764
