name,schedulable,makespan,schedulerTime
NXT Motion (specialized)_0.67,False,2.8654763824304056e-05,0.7264149188995361
NXT Motion (specialized)_0.68,False,3.0383636765459802e-05,0.6614696979522705
NXT Motion (specialized)_0.69,False,2.708299984856189e-05,0.5984847545623779
NXT Motion (specialized)_0.7,False,3.231597093664491e-05,0.7238986492156982
NXT Motion (specialized)_0.71,False,2.7007454537408947e-05,0.6281142234802246
NXT Motion (specialized)_0.72,False,3.063641023264239e-05,0.6238281726837158
NXT Motion (specialized)_0.73,False,3.063332558101748e-05,0.6404368877410889
NXT Motion (specialized)_0.74,False,2.857328725732831e-05,0.6539111137390137
NXT Motion (specialized)_0.75,False,2.7090262112997847e-05,0.6454029083251953
NXT Motion (specialized)_0.76,False,2.6248833834687695e-05,0.6201894283294678
NXT Motion (specialized)_0.77,False,2.9279699084629997e-05,0.6374800205230713
NXT Motion (specialized)_0.78,False,2.775049144242372e-05,0.5892326831817627
NXT Motion (specialized)_0.79,False,2.9325603548471015e-05,0.6511678695678711
NXT Motion (specialized)_0.8,False,2.827887284544926e-05,0.5468237400054932
NXT Motion (specialized)_0.81,False,2.934810126084398e-05,0.6510088443756104
NXT Motion (specialized)_0.82,False,2.5717555065203678e-05,0.5519554615020752
NXT Motion (specialized)_0.83,False,2.719781545421084e-05,0.5906856060028076
NXT Motion (specialized)_0.84,False,2.4489842503204902e-05,0.48543643951416016
NXT Motion (specialized)_0.85,False,2.992620434785167e-05,0.5857036113739014
NXT Motion (specialized)_0.86,False,2.8980711322801327e-05,0.5067996978759766
NXT Motion (specialized)_0.87,False,2.672090273787151e-05,0.5354793071746826
NXT Motion (specialized)_0.88,False,2.6385226558546445e-05,0.5407936573028564
NXT Motion (specialized)_0.89,False,2.7012543907834606e-05,0.5615818500518799
NXT Motion (specialized)_0.9,False,2.7073348965165537e-05,0.5571062564849854
NXT Motion (specialized)_0.91,False,2.744985835386027e-05,0.5457446575164795
NXT Motion (specialized)_0.92,False,2.7196465665041986e-05,0.5026261806488037
NXT Motion (specialized)_0.93,False,2.7692983112241993e-05,0.5394775867462158
NXT Motion (specialized)_0.94,False,2.6785561214853414e-05,0.4436326026916504
NXT Motion (specialized)_0.95,False,2.9820835488589824e-05,0.5535752773284912
NXT Motion (specialized)_0.96,False,2.9310119390394376e-05,0.4851372241973877
NXT Motion (specialized)_0.97,False,2.598020648107351e-05,0.5205073356628418
NXT Motion (specialized)_0.98,False,3.241345618092233e-05,0.5463781356811523
NXT Motion (specialized)_0.99,False,3.0636150587570174e-05,0.5553348064422607
NXT Motion (specialized)_1.0,False,2.8188923894865877e-05,0.5299222469329834
NXT Motion_0.5,False,3.0823387285605386e-05,0.8335518836975098
NXT Motion_0.51,False,3.1465440077075954e-05,0.7563984394073486
NXT Motion_0.52,False,3.082663830120438e-05,0.764272928237915
NXT Motion_0.53,False,3.0410421249219e-05,0.7695012092590332
NXT Motion_0.54,False,3.0484919661095496e-05,0.7680666446685791
NXT Motion_0.55,False,2.9242936461033727e-05,0.8574695587158203
NXT Motion_0.56,False,3.29795884990367e-05,0.8771636486053467
NXT Motion_0.57,False,3.131661808376337e-05,0.7532649040222168
NXT Motion_0.58,False,3.094044775685074e-05,0.7498524188995361
NXT Motion_0.59,False,3.0003059234391024e-05,0.668565034866333
NXT Motion_0.6,False,2.9477205211999363e-05,0.6675474643707275
NXT Motion_0.61,False,2.982647775356311e-05,0.8497252464294434
NXT Motion_0.62,False,3.2181843551938624e-05,0.8054599761962891
NXT Motion_0.63,False,2.951420915716448e-05,0.7438228130340576
NXT Motion_0.64,False,3.2694444852020626e-05,0.7739744186401367
NXT Motion_0.65,False,3.0929748131140623e-05,0.7585632801055908
NXT Motion_0.66,False,3.246157606740444e-05,0.7175660133361816
NXT Motion_0.67,False,3.213714899808353e-05,0.6443119049072266
NXT Motion_0.68,False,3.237690777807454e-05,0.581106424331665
NXT Motion_0.69,False,3.0352557074086682e-05,0.7254602909088135
NXT Motion_0.7,False,3.160877556113866e-05,0.737332820892334
NXT Motion_0.71,False,3.575202735994233e-05,0.8207738399505615
NXT Motion_0.72,False,2.9063846122911972e-05,0.6600897312164307
NXT Motion_0.73,False,3.044355279362401e-05,0.626051664352417
NXT Motion_0.74,False,3.1805487516408785e-05,0.6692967414855957
NXT Motion_0.75,False,3.212884622309203e-05,0.6005392074584961
NXT Motion_0.76,False,3.0237256890859698e-05,0.6948573589324951
NXT Motion_0.77,False,2.982351485967651e-05,0.5840842723846436
NXT Motion_0.78,False,3.243886169848029e-05,0.7474343776702881
NXT Motion_0.79,False,3.140508230545216e-05,0.5984857082366943
NXT Motion_0.8,False,3.2473253335382354e-05,0.6518287658691406
NXT Motion_0.81,False,3.0381997095097954e-05,0.5878148078918457
NXT Motion_0.82,False,3.313006851908012e-05,0.5836656093597412
NXT Motion_0.83,False,3.1748820940769026e-05,0.5364964008331299
NXT Motion_0.84,False,3.271968596039864e-05,0.525390625
NXT Motion_0.85,False,3.253037227043753e-05,0.5589137077331543
NXT Motion_0.86,False,3.2201221035120964e-05,0.5905930995941162
NXT Motion_0.87,False,3.155597731838254e-05,0.5564610958099365
NXT Motion_0.88,False,2.9883856447868495e-05,0.5990664958953857
NXT Motion_0.89,False,2.85990768917978e-05,0.5308797359466553
NXT Motion_0.9,False,3.391101920172233e-05,0.5640618801116943
NXT Motion_0.91,False,3.0328342397574227e-05,0.5070855617523193
NXT Motion_0.92,False,2.9663845174899624e-05,0.49157071113586426
NXT Motion_0.93,False,3.202039347909143e-05,0.5541300773620605
NXT Motion_0.94,False,3.218293139117793e-05,0.6053659915924072
NXT Motion_0.95,False,3.581072012116477e-05,0.5866210460662842
NXT Motion_0.96,False,3.0302365798446423e-05,0.5336439609527588
NXT Motion_0.97,False,3.679221710619043e-05,0.6425976753234863
NXT Motion_0.98,False,3.474828660691501e-05,0.618086576461792
NXT Motion_0.99,False,3.607545832980342e-05,0.5326671600341797
NXT Motion_0_2_200,False,4520.0643947323115,2.586144208908081
NXT Motion_0_2_205,False,4554.794044221795,2.472285270690918
NXT Motion_0_2_210,False,4515.745226743372,2.560797691345215
NXT Motion_0_2_215,False,4500.922417657638,2.5428543090820312
NXT Motion_0_2_220,False,4526.200615157378,2.5817110538482666
NXT Motion_0_2_225,False,4512.863617872235,2.5046749114990234
NXT Motion_0_2_230,False,4495.256918084509,2.5325944423675537
NXT Motion_0_2_235,False,4522.710691884245,2.436502456665039
NXT Motion_0_2_240,False,4516.588062582746,2.607687473297119
NXT Motion_0_2_245,False,4584.144461156432,2.4388372898101807
NXT Motion_0_2_250,False,4508.336589840572,2.6555957794189453
NXT Motion_0_3_200,False,2996.791072009882,2.08117413520813
NXT Motion_0_3_205,False,3023.065078499758,2.0686075687408447
NXT Motion_0_3_210,False,3020.3066577022255,2.1300747394561768
NXT Motion_0_3_215,False,3006.182460761995,2.079360008239746
NXT Motion_0_3_220,False,3029.4444592867717,2.218402862548828
NXT Motion_0_3_225,False,3001.815432796335,2.1357109546661377
NXT Motion_0_3_230,False,3000.0540705561452,2.175542116165161
NXT Motion_0_3_235,False,3027.7079639577632,2.186880350112915
NXT Motion_0_3_240,False,3027.8768125704228,2.038867712020874
NXT Motion_0_3_245,False,3044.1718355474495,1.993619441986084
NXT Motion_0_3_250,False,3009.177018688088,2.4047257900238037
NXT Motion_0_4_200,False,2266.077388186869,1.942906379699707
NXT Motion_0_4_205,False,2305.7738184877917,1.9398679733276367
NXT Motion_0_4_210,False,2277.2386723177115,2.000251054763794
NXT Motion_0_4_215,False,2256.2920494036757,1.9586777687072754
NXT Motion_0_4_220,False,2232.9446123596267,1.9644536972045898
NXT Motion_0_4_225,False,2275.135503891469,1.8471603393554688
NXT Motion_0_4_230,False,2256.4925014717387,1.830052137374878
NXT Motion_0_4_235,False,2274.392410991634,2.041198492050171
NXT Motion_0_4_240,False,2339.36282108723,2.0165507793426514
NXT Motion_0_4_245,False,2259.1476977666316,1.9960484504699707
NXT Motion_0_4_250,False,2286.446419359375,1.908231258392334
NXT Motion_0_5_200,False,1816.1653472586172,1.9248731136322021
NXT Motion_0_5_205,False,1838.4070723565012,2.0459485054016113
NXT Motion_0_5_210,False,1819.728955812599,1.6685256958007812
NXT Motion_0_5_215,False,1813.5712628805213,1.9080140590667725
NXT Motion_0_5_220,False,1803.8715409101285,1.8821110725402832
NXT Motion_0_5_225,False,1821.110559542395,1.9281423091888428
NXT Motion_0_5_230,False,1818.5833554702972,1.7043688297271729
NXT Motion_0_5_235,False,1829.5012006326804,1.829371690750122
NXT Motion_0_5_240,False,1823.575370653038,1.772686243057251
NXT Motion_0_5_245,False,1823.5945843817367,1.8203163146972656
NXT Motion_0_5_250,False,1815.6386510943787,1.9011332988739014
NXT Motion_1.0,False,3.033620689678328e-05,0.5413565635681152
NXT Motion_10_2_200,False,4541.43102831416,2.444279432296753
NXT Motion_10_2_205,False,4582.493590700888,2.510054349899292
NXT Motion_10_2_210,False,4595.3577504698405,2.571826696395874
NXT Motion_10_2_215,False,4666.2232532921735,2.6677756309509277
NXT Motion_10_2_220,False,4508.861110903476,2.5289113521575928
NXT Motion_10_2_225,False,4509.040843718583,2.718250274658203
NXT Motion_10_2_230,False,4517.47442195429,2.588677406311035
NXT Motion_10_2_235,False,4672.825092869021,2.7080976963043213
NXT Motion_10_2_240,False,4550.42965549255,2.4407455921173096
NXT Motion_10_2_245,False,4510.017067634577,2.5131936073303223
NXT Motion_10_2_250,False,4521.794508933572,2.3743014335632324
NXT Motion_10_3_200,False,3001.6764934309394,2.2495999336242676
NXT Motion_10_3_205,False,2998.3332458589557,2.176448106765747
NXT Motion_10_3_210,False,3000.1345657368174,2.269090175628662
NXT Motion_10_3_215,False,3019.392742406817,2.098259925842285
NXT Motion_10_3_220,False,3033.012138369184,2.172010660171509
NXT Motion_10_3_225,False,3009.683643033506,2.0674941539764404
NXT Motion_10_3_230,False,3018.8631007492927,2.141805410385132
NXT Motion_10_3_235,False,3045.2703867617556,2.1804561614990234
NXT Motion_10_3_240,False,3007.262559008586,2.205251932144165
NXT Motion_10_3_245,False,3011.1728622714127,2.231886386871338
NXT Motion_10_3_250,False,3094.940389318954,2.3567593097686768
NXT Motion_10_4_200,False,2260.631227185091,1.9202303886413574
NXT Motion_10_4_205,False,2259.926798948174,2.1297390460968018
NXT Motion_10_4_210,False,2231.6002397611464,1.8704345226287842
NXT Motion_10_4_215,False,2259.0310777040854,2.0036773681640625
NXT Motion_10_4_220,False,2273.922713887294,2.1065707206726074
NXT Motion_10_4_225,False,2304.3056863627025,1.9762153625488281
NXT Motion_10_4_230,False,2254.223636912194,1.927717924118042
NXT Motion_10_4_235,False,2253.4858442308287,1.898104190826416
NXT Motion_10_4_240,False,2250.6778709200084,1.9645967483520508
NXT Motion_10_4_245,False,2254.3936133971224,1.8868260383605957
NXT Motion_10_4_250,False,2253.405185290992,1.957303524017334
NXT Motion_10_5_200,False,1935.2722376407382,2.039062261581421
NXT Motion_10_5_205,False,1810.3399556824731,1.8512992858886719
NXT Motion_10_5_210,False,1807.9116364618196,1.6465582847595215
NXT Motion_10_5_215,False,1789.1672171433581,1.9676566123962402
NXT Motion_10_5_220,False,1830.9105284588609,1.9288051128387451
NXT Motion_10_5_225,False,1891.8075088747185,1.7996242046356201
NXT Motion_10_5_230,False,1817.8697343347437,1.9186277389526367
NXT Motion_10_5_235,False,1812.5358003773163,1.7415657043457031
NXT Motion_10_5_240,False,1848.136563663792,1.9180128574371338
NXT Motion_10_5_245,False,1806.861595739049,1.8500895500183105
NXT Motion_10_5_250,False,1799.6391212993553,1.9206361770629883
NXT Motion_11_2_200,False,4530.469692207903,2.5562822818756104
NXT Motion_11_2_205,False,4544.688744291404,2.613384485244751
NXT Motion_11_2_210,False,4563.669081900264,2.443345308303833
NXT Motion_11_2_215,False,4509.4598051385365,2.3474249839782715
NXT Motion_11_2_220,False,4519.6705620317725,2.581244945526123
NXT Motion_11_2_225,False,4509.757494418644,2.4412498474121094
NXT Motion_11_2_230,False,4504.453468343869,2.688326835632324
NXT Motion_11_2_235,False,4508.503414340325,2.4690122604370117
NXT Motion_11_2_240,False,4510.856800939259,2.572751522064209
NXT Motion_11_2_245,False,4559.362961602924,2.707702875137329
NXT Motion_11_2_250,False,4500.873483023909,2.4857475757598877
NXT Motion_11_3_200,False,3001.8030395904416,2.1298129558563232
NXT Motion_11_3_205,False,3053.7432943563326,2.161992073059082
NXT Motion_11_3_210,False,3020.021320816675,2.225757360458374
NXT Motion_11_3_215,False,3039.416490451373,2.0468711853027344
NXT Motion_11_3_220,False,3052.311444613159,2.2425873279571533
NXT Motion_11_3_225,False,3067.196835828308,2.072946548461914
NXT Motion_11_3_230,False,3015.279143768859,2.158733606338501
NXT Motion_11_3_235,False,3029.9416368258144,2.2001748085021973
NXT Motion_11_3_240,False,3069.0162857964465,2.395808219909668
NXT Motion_11_3_245,False,3009.303406410917,2.2893192768096924
NXT Motion_11_3_250,False,3133.7415775634067,2.2360143661499023
NXT Motion_11_4_200,False,2302.6743406775518,2.0557143688201904
NXT Motion_11_4_205,False,2272.017631819087,2.0399010181427
NXT Motion_11_4_210,False,2283.366496321583,2.0525131225585938
NXT Motion_11_4_215,False,2336.420474394437,1.93215012550354
NXT Motion_11_4_220,False,2254.525196062787,1.9247441291809082
NXT Motion_11_4_225,False,2262.5521336444,1.9647927284240723
NXT Motion_11_4_230,False,2288.434911980236,1.9245638847351074
NXT Motion_11_4_235,False,2259.6781513132023,1.9146130084991455
NXT Motion_11_4_240,False,2361.8957894153987,2.08959698677063
NXT Motion_11_4_245,False,2257.510027874994,2.0036256313323975
NXT Motion_11_4_250,False,2267.1886735504463,2.140955924987793
NXT Motion_11_5_200,False,1830.87786192126,1.8868443965911865
NXT Motion_11_5_205,False,1807.0066774470001,1.8842594623565674
NXT Motion_11_5_210,False,1821.7373340039046,1.7816741466522217
NXT Motion_11_5_215,False,1876.8344730950828,2.0045104026794434
NXT Motion_11_5_220,False,1791.4060640036278,1.7780003547668457
NXT Motion_11_5_225,False,1814.5932296237684,2.012068748474121
NXT Motion_11_5_230,False,1826.7163514693757,1.8442142009735107
NXT Motion_11_5_235,False,1808.1361880594106,1.7727625370025635
NXT Motion_11_5_240,False,1834.3748995680617,1.847996711730957
NXT Motion_11_5_245,False,1825.9489375496903,1.9713714122772217
NXT Motion_11_5_250,False,1803.3584220814644,1.9517290592193604
NXT Motion_12_2_200,False,4560.335753668445,2.863661527633667
NXT Motion_12_2_205,False,4506.8813716669165,2.565904140472412
NXT Motion_12_2_210,False,4511.280117535276,2.3514492511749268
NXT Motion_12_2_215,False,4613.9622369651925,2.5389842987060547
NXT Motion_12_2_220,False,4532.931856929606,2.249054431915283
NXT Motion_12_2_225,False,4557.936126789586,2.690671920776367
NXT Motion_12_2_230,False,4506.1411792303015,2.622738838195801
NXT Motion_12_2_235,False,4506.259256525845,2.4259817600250244
NXT Motion_12_2_240,False,4522.65620895914,2.6186153888702393
NXT Motion_12_2_245,False,4537.977344748583,2.52066707611084
NXT Motion_12_2_250,False,4535.210912642378,2.4544246196746826
NXT Motion_12_3_200,False,3056.142309761248,2.1399073600769043
NXT Motion_12_3_205,False,3033.210001730612,2.166618585586548
NXT Motion_12_3_210,False,3016.425767207016,2.177398204803467
NXT Motion_12_3_215,False,3018.0631837702713,2.3275880813598633
NXT Motion_12_3_220,False,3025.991532870599,2.070223331451416
NXT Motion_12_3_225,False,3113.3620128119783,2.1966347694396973
NXT Motion_12_3_230,False,3054.5955345675993,2.0616533756256104
NXT Motion_12_3_235,False,3054.967819722288,2.25420880317688
NXT Motion_12_3_240,False,3038.046054766875,2.241511583328247
NXT Motion_12_3_245,False,2984.7225507328344,2.1388845443725586
NXT Motion_12_3_250,False,3004.976176912315,2.336738109588623
NXT Motion_12_4_200,False,2268.960266100826,2.063082456588745
NXT Motion_12_4_205,False,2395.408170203872,2.431764841079712
NXT Motion_12_4_210,False,2260.1831573717186,2.004267454147339
NXT Motion_12_4_215,False,2300.7218491594313,2.287097930908203
NXT Motion_12_4_220,False,2287.182616659637,1.8901293277740479
NXT Motion_12_4_225,False,2265.225833573626,1.924055814743042
NXT Motion_12_4_230,False,2295.033429359924,1.9430289268493652
NXT Motion_12_4_235,False,2279.8992742454952,1.8826115131378174
NXT Motion_12_4_240,False,2285.5340435574644,1.9439082145690918
NXT Motion_12_4_245,False,2261.453872515337,2.0352184772491455
NXT Motion_12_4_250,False,2316.7812965413227,1.9515986442565918
NXT Motion_12_5_200,False,1824.2417072289702,1.9828741550445557
NXT Motion_12_5_205,False,1790.6431795727,1.857435941696167
NXT Motion_12_5_210,False,1813.0769462930034,1.8778839111328125
NXT Motion_12_5_215,False,1823.710948349136,1.9027676582336426
NXT Motion_12_5_220,False,1842.705892804519,1.8814237117767334
NXT Motion_12_5_225,False,1809.5371159045,1.8373570442199707
NXT Motion_12_5_230,False,1804.6306659445384,1.741971731185913
NXT Motion_12_5_235,False,1793.4476894473426,2.093324899673462
NXT Motion_12_5_240,False,1816.74580275636,1.861067295074463
NXT Motion_12_5_245,False,1836.628943480527,1.8202037811279297
NXT Motion_12_5_250,False,1820.171579717734,1.9024474620819092
NXT Motion_13_2_200,False,4570.874477970713,2.7701187133789062
NXT Motion_13_2_205,False,4517.718917514261,2.4300198554992676
NXT Motion_13_2_210,False,4501.680979925659,2.49299955368042
NXT Motion_13_2_215,False,4506.022232675387,2.536799907684326
NXT Motion_13_2_220,False,4546.995259710613,2.6338281631469727
NXT Motion_13_2_225,False,4595.260639431898,2.6567115783691406
NXT Motion_13_2_230,False,4493.492330924236,2.5645265579223633
NXT Motion_13_2_235,False,4500.981744017829,2.4901633262634277
NXT Motion_13_2_240,False,4487.8770794107,2.6034727096557617
NXT Motion_13_2_245,False,4535.942294114432,2.648777484893799
NXT Motion_13_2_250,False,4551.054405797062,2.3752846717834473
NXT Motion_13_3_200,False,3075.0555990206803,2.1299095153808594
NXT Motion_13_3_205,False,3012.881122097693,2.3460144996643066
NXT Motion_13_3_210,False,3049.2777550263554,2.1530940532684326
NXT Motion_13_3_215,False,3022.7630174400088,2.0264596939086914
NXT Motion_13_3_220,False,3039.1569980250842,2.203886032104492
NXT Motion_13_3_225,False,3076.8202075181457,2.2546260356903076
NXT Motion_13_3_230,False,3056.8987201487594,2.310896635055542
NXT Motion_13_3_235,False,3035.2747089355953,2.308546304702759
NXT Motion_13_3_240,False,3017.4291455777065,2.2799038887023926
NXT Motion_13_3_245,False,3009.4124458295914,2.1858580112457275
NXT Motion_13_3_250,False,3006.2690281433374,2.2545101642608643
NXT Motion_13_4_200,False,2360.5570078704873,1.9835612773895264
NXT Motion_13_4_205,False,2288.0887559752164,1.979590654373169
NXT Motion_13_4_210,False,2326.8595259274716,2.078700065612793
NXT Motion_13_4_215,False,2248.649088339298,1.9118070602416992
NXT Motion_13_4_220,False,2278.8716745693073,1.9306049346923828
NXT Motion_13_4_225,False,2291.9832515950593,2.039750576019287
NXT Motion_13_4_230,False,2305.6223537371834,1.9032509326934814
NXT Motion_13_4_235,False,2324.514891304577,2.0715715885162354
NXT Motion_13_4_240,False,2350.8540364687633,2.055850028991699
NXT Motion_13_4_245,False,2292.595289119405,2.0035438537597656
NXT Motion_13_4_250,False,2258.5063705635475,2.217972993850708
NXT Motion_13_5_200,False,1836.1767375882248,1.930081844329834
NXT Motion_13_5_205,False,1824.487446506552,1.9326858520507812
NXT Motion_13_5_210,False,1829.5041916806315,2.0286149978637695
NXT Motion_13_5_215,False,1828.4577396065135,1.8383517265319824
NXT Motion_13_5_220,False,1790.703256044624,1.6191799640655518
NXT Motion_13_5_225,False,1812.2742556655662,1.7607042789459229
NXT Motion_13_5_230,False,1837.1129044044687,2.0321106910705566
NXT Motion_13_5_235,False,1838.4892231618642,1.685002326965332
NXT Motion_13_5_240,False,1792.2679589611303,2.001478910446167
NXT Motion_13_5_245,False,1867.4923869099641,1.8371825218200684
NXT Motion_13_5_250,False,1814.4376701904011,1.8333890438079834
NXT Motion_14_2_200,False,4576.616315883111,2.454702138900757
NXT Motion_14_2_205,False,4508.391608288896,2.5160598754882812
NXT Motion_14_2_210,False,4507.876177709235,2.439685106277466
NXT Motion_14_2_215,False,4602.6474661263055,2.7211215496063232
NXT Motion_14_2_220,False,4501.954763553542,2.4174764156341553
NXT Motion_14_2_225,False,4506.108616491693,2.6456589698791504
NXT Motion_14_2_230,False,4693.935792491511,2.6028947830200195
NXT Motion_14_2_235,False,4499.767230227044,2.6586697101593018
NXT Motion_14_2_240,False,4660.925014440253,2.8676071166992188
NXT Motion_14_2_245,False,4546.785177832374,2.4144978523254395
NXT Motion_14_2_250,False,4523.372106616192,2.508331775665283
NXT Motion_14_3_200,False,3004.7509450209654,2.1755752563476562
NXT Motion_14_3_205,False,3014.629048433616,2.240981340408325
NXT Motion_14_3_210,False,3015.605373915147,2.2499983310699463
NXT Motion_14_3_215,False,2996.9168804771753,2.2063748836517334
NXT Motion_14_3_220,False,2992.024909388114,1.9744343757629395
NXT Motion_14_3_225,False,3040.656129247621,2.2139832973480225
NXT Motion_14_3_230,False,3092.650604247947,2.1861281394958496
NXT Motion_14_3_235,False,3018.929519534169,2.518071174621582
NXT Motion_14_3_240,False,2999.469392662276,2.1204745769500732
NXT Motion_14_3_245,False,3025.5552323217203,2.33286190032959
NXT Motion_14_3_250,False,3026.609196062732,2.0905370712280273
NXT Motion_14_4_200,False,2320.918414891073,1.9477362632751465
NXT Motion_14_4_205,False,2266.6193523151937,1.8523454666137695
NXT Motion_14_4_210,False,2288.461131030671,2.091130495071411
NXT Motion_14_4_215,False,2280.099387912081,2.1207115650177
NXT Motion_14_4_220,False,2253.8643067897237,1.795243501663208
NXT Motion_14_4_225,False,2257.8360367590526,2.0465219020843506
NXT Motion_14_4_230,False,2298.747565448463,2.0321204662323
NXT Motion_14_4_235,False,2261.2121744127876,2.0504825115203857
NXT Motion_14_4_240,False,2254.995539815378,1.8592963218688965
NXT Motion_14_4_245,False,2264.05041014889,2.017277240753174
NXT Motion_14_4_250,False,2278.2127200846094,1.9606554508209229
NXT Motion_14_5_200,False,1848.424101160172,1.879023790359497
NXT Motion_14_5_205,False,1860.4124256884731,1.7669086456298828
NXT Motion_14_5_210,False,1808.6166772208012,1.8137352466583252
NXT Motion_14_5_215,False,1921.2695841120792,1.9001500606536865
NXT Motion_14_5_220,False,1842.4673914121076,1.78147292137146
NXT Motion_14_5_225,False,1873.1148941145807,2.018960952758789
NXT Motion_14_5_230,False,1792.6662450474644,1.7599680423736572
NXT Motion_14_5_235,False,1878.837853661791,1.9497144222259521
NXT Motion_14_5_240,False,1805.4102011284438,1.991542100906372
NXT Motion_14_5_245,False,1817.6270128454375,1.908179521560669
NXT Motion_14_5_250,False,1833.070156895453,1.8445701599121094
NXT Motion_15_2_200,False,4579.028137995619,2.553363561630249
NXT Motion_15_2_205,False,4568.814642936838,2.8889119625091553
NXT Motion_15_2_210,False,4508.105131613416,2.990213394165039
NXT Motion_15_2_215,False,4597.549955488427,2.9221367835998535
NXT Motion_15_2_220,False,4535.936601123133,2.666452169418335
NXT Motion_15_2_225,False,4723.756605155224,2.5991458892822266
NXT Motion_15_2_230,False,4565.770638037415,2.515110731124878
NXT Motion_15_2_235,False,4508.526070779226,2.597153902053833
NXT Motion_15_2_240,False,4556.771746376381,2.627924680709839
NXT Motion_15_2_245,False,4573.671964000821,2.4911279678344727
NXT Motion_15_2_250,False,4513.0506446353265,2.4121968746185303
NXT Motion_15_3_200,False,3091.1066747877353,2.214745283126831
